,Date,Chicago,Opponent,Half,Time,Score,Team,Action,Substitution,Player,Lineup,Game,Boundary
2837,"November 27, 2021",Home,Illinois Tech,2,09:54,44-51,Away,"SCHMITZ,CALVIN made 3-pt. jump shot",0,Calvin Schmitz,"Alec Bryan, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman",6,0
2838,"November 27, 2021",Home,Illinois Tech,2,09:54,44-51,Away,"Assist by REALE,OTIS",0,Otis Reale,"Alec Bryan, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman",6,0
2839,"November 27, 2021",Home,Illinois Tech,2,09:34,44-51,Home,"BRYAN,ALEC missed jump shot",0,Alec Bryan,"Alec Bryan, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman",6,0
2840,"November 27, 2021",Home,Illinois Tech,2,09:30,44-51,Away,"REALE,OTIS defensive rebound",0,Otis Reale,"Alec Bryan, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman",6,0
2841,"November 27, 2021",Home,Illinois Tech,2,09:14,44-51,Away,"REALE,OTIS missed jump shot",0,Otis Reale,"Alec Bryan, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman",6,0
2842,"November 27, 2021",Home,Illinois Tech,2,09:12,44-51,Home,"BRYAN,ALEC defensive rebound",0,Alec Bryan,"Alec Bryan, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman",6,0
2843,"November 27, 2021",Home,Illinois Tech,2,09:01,44-53,Home,"TWYMAN,SKYLER made jump shot",0,Skyler Twyman,"Alec Bryan, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman",6,0
2844,"November 27, 2021",Home,Illinois Tech,2,08:53,44-53,Away,TEAM TIMEOUT by Illinois Tech,0,,"Alec Bryan, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman",6,0
2845,"November 27, 2021",Home,Illinois Tech,2,08:53,44-53,Away,"GIGSTAD,CADEN enters the game",1,Caden Gigstad,"Alec Bryan, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman",6,0
2846,"November 27, 2021",Home,Illinois Tech,2,08:53,44-53,Away,"ADAMS,IMMANUEL goes to the bench",1,Immanuel Adams,"Alec Bryan, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman",6,0
2847,"November 27, 2021",Home,Illinois Tech,2,08:53,44-53,Home,"KUROWSKI,THOMAS enters the game",1,Thomas Kurowski,"Alec Bryan, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman, Thomas Kurowski",6,0
2848,"November 27, 2021",Home,Illinois Tech,2,08:53,44-53,Home,"BECKMAN,BRANDON enters the game",1,Brandon Beckman,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman, Thomas Kurowski",6,0
2849,"November 27, 2021",Home,Illinois Tech,2,08:53,44-53,Home,"MARTIN,RYAN goes to the bench",1,Ryan Martin,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Skyler Twyman, Thomas Kurowski",6,0
2850,"November 27, 2021",Home,Illinois Tech,2,08:53,44-53,Home,"TWYMAN,SKYLER goes to the bench",1,Skyler Twyman,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2851,"November 27, 2021",Home,Illinois Tech,2,08:33,44-53,Away,"REALE,OTIS missed jump shot",0,Otis Reale,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2852,"November 27, 2021",Home,Illinois Tech,2,08:29,44-53,Home,"BECKMAN,BRANDON defensive rebound",0,Brandon Beckman,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2853,"November 27, 2021",Home,Illinois Tech,2,08:12,44-53,Home,"BRYAN,ALEC missed 3-pt. jump shot",0,Alec Bryan,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2854,"November 27, 2021",Home,Illinois Tech,2,08:09,44-53,Home,"PASCHAL,ELLIOT offensive rebound",0,Elliot Paschal,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2855,"November 27, 2021",Home,Illinois Tech,2,08:07,44-55,Home,"PASCHAL,ELLIOT made jump shot",0,Elliot Paschal,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2856,"November 27, 2021",Home,Illinois Tech,2,07:41,47-55,Away,"REALE,OTIS made 3-pt. jump shot",0,Otis Reale,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2857,"November 27, 2021",Home,Illinois Tech,2,07:26,47-57,Home,"BRYAN,ALEC made jump shot",0,Alec Bryan,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2858,"November 27, 2021",Home,Illinois Tech,2,07:09,47-57,Away,"REALE,OTIS missed 3-pt. jump shot",0,Otis Reale,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2859,"November 27, 2021",Home,Illinois Tech,2,07:06,47-57,Home,"BRYAN,ALEC defensive rebound",0,Alec Bryan,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2860,"November 27, 2021",Home,Illinois Tech,2,06:45,47-57,Home,"KUROWSKI,THOMAS missed 3-pt. jump shot",0,Thomas Kurowski,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2861,"November 27, 2021",Home,Illinois Tech,2,06:41,47-57,Away,"FAULKNER,DERRICK defensive rebound",0,Derrick Faulkner,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2862,"November 27, 2021",Home,Illinois Tech,2,06:26,47-57,Away,"REALE,OTIS missed 3-pt. jump shot",0,Otis Reale,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2863,"November 27, 2021",Home,Illinois Tech,2,06:23,47-57,Away,"GIGSTAD,CADEN offensive rebound",0,Caden Gigstad,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2864,"November 27, 2021",Home,Illinois Tech,2,06:18,47-57,Away,"SCHMITZ,CALVIN missed layup",0,Calvin Schmitz,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2865,"November 27, 2021",Home,Illinois Tech,2,06:16,47-57,Home,"PASCHAL,ELLIOT defensive rebound",0,Elliot Paschal,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2866,"November 27, 2021",Home,Illinois Tech,2,06:16,47-57,Home,"Turnover by PASCHAL,ELLIOT",0,Elliot Paschal,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2867,"November 27, 2021",Home,Illinois Tech,2,06:16,47-57,Away,"Steal by FAULKNER,DERRICK",0,Derrick Faulkner,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2868,"November 27, 2021",Home,Illinois Tech,2,06:16,50-57,Away,"DUGALIC,MILOS made 3-pt. jump shot",0,Milos Dugalic,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2869,"November 27, 2021",Home,Illinois Tech,2,06:16,50-57,Away,"Assist by FAULKNER,DERRICK",0,Derrick Faulkner,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2870,"November 27, 2021",Home,Illinois Tech,2,06:16,50-57,Home,"MUNSON,ZACH enters the game",1,Zach Munson,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2871,"November 27, 2021",Home,Illinois Tech,2,06:16,50-57,Home,"MARTIN,RYAN enters the game",1,Ryan Martin,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Thomas Kurowski, Zach Munson",6,0
2872,"November 27, 2021",Home,Illinois Tech,2,06:16,50-57,Home,"KUROWSKI,THOMAS goes to the bench",1,Thomas Kurowski,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",6,0
2873,"November 27, 2021",Home,Illinois Tech,2,06:16,50-57,Home,"BRYAN,ALEC goes to the bench",1,Alec Bryan,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",6,0
2874,"November 27, 2021",Home,Illinois Tech,2,06:00,50-59,Home,"MUNSON,ZACH made jump shot",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",6,0
2875,"November 27, 2021",Home,Illinois Tech,2,06:00,50-59,Home,"Assist by BECKMAN,BRANDON",0,Brandon Beckman,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",6,0
2876,"November 27, 2021",Home,Illinois Tech,2,05:46,50-59,Home,30SEC TIMEOUT by Chicago,0,,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",6,0
2877,"November 27, 2021",Home,Illinois Tech,2,05:46,50-59,Away,"MUHAMMAD,AHMAD enters the game",1,Ahmad Muhammad,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",6,0
2878,"November 27, 2021",Home,Illinois Tech,2,05:46,50-59,Away,"GIGSTAD,CADEN goes to the bench",1,Caden Gigstad,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",6,0
2879,"November 27, 2021",Home,Illinois Tech,2,05:46,50-59,Home,"TWYMAN,SKYLER enters the game",1,Skyler Twyman,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman, Zach Munson",6,0
2880,"November 27, 2021",Home,Illinois Tech,2,05:46,50-59,Home,"PASCHAL,ELLIOT goes to the bench",1,Elliot Paschal,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",6,0
2881,"November 27, 2021",Home,Illinois Tech,2,05:27,52-59,Away,"REALE,OTIS made layup",0,Otis Reale,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",6,0
2882,"November 27, 2021",Home,Illinois Tech,2,05:27,52-59,Away,"Assist by SCHMITZ,CALVIN",0,Calvin Schmitz,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",6,0
2883,"November 27, 2021",Home,Illinois Tech,2,04:51,52-61,Home,"HOPKINS,BRYCE made jump shot",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",6,0
2884,"November 27, 2021",Home,Illinois Tech,2,04:51,52-61,Home,"Assist by BECKMAN,BRANDON",0,Brandon Beckman,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",6,0
2885,"November 27, 2021",Home,Illinois Tech,2,04:36,52-61,Home,"Foul by HOPKINS,BRYCE",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",6,0
2886,"November 27, 2021",Home,Illinois Tech,2,04:36,52-61,Home,"KUROWSKI,THOMAS enters the game",1,Thomas Kurowski,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Thomas Kurowski, Zach Munson",6,0
2887,"November 27, 2021",Home,Illinois Tech,2,04:36,52-61,Home,"MARTIN,RYAN goes to the bench",1,Ryan Martin,"Brandon Beckman, Bryce Hopkins, Skyler Twyman, Thomas Kurowski, Zach Munson",6,0
2888,"November 27, 2021",Home,Illinois Tech,2,04:32,52-61,Home,"Foul by HOPKINS,BRYCE",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Skyler Twyman, Thomas Kurowski, Zach Munson",6,0
2889,"November 27, 2021",Home,Illinois Tech,2,04:32,52-61,Away,"DUGALIC,MILOS missed free throw",0,Milos Dugalic,"Brandon Beckman, Bryce Hopkins, Skyler Twyman, Thomas Kurowski, Zach Munson",6,0
2890,"November 27, 2021",Home,Illinois Tech,2,04:32,52-61,Away,TEAM deadball rebound,0,,"Brandon Beckman, Bryce Hopkins, Skyler Twyman, Thomas Kurowski, Zach Munson",6,0
2891,"November 27, 2021",Home,Illinois Tech,2,04:32,53-61,Away,"DUGALIC,MILOS made free throw",0,Milos Dugalic,"Brandon Beckman, Bryce Hopkins, Skyler Twyman, Thomas Kurowski, Zach Munson",6,0
2892,"November 27, 2021",Home,Illinois Tech,2,04:32,53-61,Away,"GIGSTAD,CADEN enters the game",1,Caden Gigstad,"Brandon Beckman, Bryce Hopkins, Skyler Twyman, Thomas Kurowski, Zach Munson",6,0
2893,"November 27, 2021",Home,Illinois Tech,2,04:32,53-61,Away,"FAULKNER,DERRICK goes to the bench",1,Derrick Faulkner,"Brandon Beckman, Bryce Hopkins, Skyler Twyman, Thomas Kurowski, Zach Munson",6,0
2894,"November 27, 2021",Home,Illinois Tech,2,04:32,53-61,Home,"PASCHAL,ELLIOT enters the game",1,Elliot Paschal,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Skyler Twyman, Thomas Kurowski, Zach Munson",6,0
2895,"November 27, 2021",Home,Illinois Tech,2,04:32,53-61,Home,"TWYMAN,SKYLER goes to the bench",1,Skyler Twyman,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2896,"November 27, 2021",Home,Illinois Tech,2,04:11,53-61,Home,"KUROWSKI,THOMAS missed layup",0,Thomas Kurowski,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2897,"November 27, 2021",Home,Illinois Tech,2,04:11,53-61,Away,"Block by REALE,OTIS",0,Otis Reale,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2898,"November 27, 2021",Home,Illinois Tech,2,04:11,53-61,Home,"KUROWSKI,THOMAS offensive rebound",0,Thomas Kurowski,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2899,"November 27, 2021",Home,Illinois Tech,2,04:04,53-61,Home,"HOPKINS,BRYCE missed jump shot",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2900,"November 27, 2021",Home,Illinois Tech,2,03:57,53-61,Away,"GIGSTAD,CADEN defensive rebound",0,Caden Gigstad,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2901,"November 27, 2021",Home,Illinois Tech,2,03:44,55-61,Away,"DUGALIC,MILOS made jump shot",0,Milos Dugalic,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2902,"November 27, 2021",Home,Illinois Tech,2,03:20,55-61,Home,"MUNSON,ZACH missed layup",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2903,"November 27, 2021",Home,Illinois Tech,2,03:18,55-61,Away,"DUGALIC,MILOS defensive rebound",0,Milos Dugalic,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2904,"November 27, 2021",Home,Illinois Tech,2,03:08,55-61,Home,"Foul by HOPKINS,BRYCE",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2905,"November 27, 2021",Home,Illinois Tech,2,03:08,55-61,Away,"DUGALIC,MILOS missed free throw",0,Milos Dugalic,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2906,"November 27, 2021",Home,Illinois Tech,2,03:08,55-61,Away,TEAM deadball rebound,0,,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2907,"November 27, 2021",Home,Illinois Tech,2,03:08,56-61,Away,"DUGALIC,MILOS made free throw",0,Milos Dugalic,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2908,"November 27, 2021",Home,Illinois Tech,2,03:08,56-61,Home,"BRYAN,ALEC enters the game",1,Alec Bryan,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",6,0
2909,"November 27, 2021",Home,Illinois Tech,2,03:08,56-61,Home,"MUNSON,ZACH goes to the bench",1,Zach Munson,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2910,"November 27, 2021",Home,Illinois Tech,2,02:56,56-61,Home,"KUROWSKI,THOMAS missed layup",0,Thomas Kurowski,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2911,"November 27, 2021",Home,Illinois Tech,2,02:56,56-61,Away,"Block by SCHMITZ,CALVIN",0,Calvin Schmitz,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2912,"November 27, 2021",Home,Illinois Tech,2,02:56,56-61,Away,TEAM defensive rebound,0,,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2913,"November 27, 2021",Home,Illinois Tech,2,02:50,58-61,Away,"MUHAMMAD,AHMAD made jump shot",0,Ahmad Muhammad,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2914,"November 27, 2021",Home,Illinois Tech,2,02:34,58-61,Home,TEAM TIMEOUT by Chicago,0,,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2915,"November 27, 2021",Home,Illinois Tech,2,02:21,58-61,Home,"HOPKINS,BRYCE missed 3-pt. jump shot",0,Bryce Hopkins,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2916,"November 27, 2021",Home,Illinois Tech,2,02:17,58-61,Away,"SCHMITZ,CALVIN defensive rebound",0,Calvin Schmitz,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2917,"November 27, 2021",Home,Illinois Tech,2,01:59,58-61,Away,"Foul by DUGALIC,MILOS",0,Milos Dugalic,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2918,"November 27, 2021",Home,Illinois Tech,2,01:59,58-61,Away,"Turnover by DUGALIC,MILOS",0,Milos Dugalic,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2919,"November 27, 2021",Home,Illinois Tech,2,01:46,58-61,Home,"Foul by HOPKINS,BRYCE",0,Bryce Hopkins,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2920,"November 27, 2021",Home,Illinois Tech,2,01:46,58-61,Home,"Turnover by HOPKINS,BRYCE",0,Bryce Hopkins,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski",6,0
2921,"November 27, 2021",Home,Illinois Tech,2,01:46,58-61,Home,"MARTIN,RYAN enters the game",1,Ryan Martin,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Thomas Kurowski",6,0
2922,"November 27, 2021",Home,Illinois Tech,2,01:46,58-61,Home,"TWYMAN,SKYLER enters the game",1,Skyler Twyman,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman, Thomas Kurowski",6,0
2923,"November 27, 2021",Home,Illinois Tech,2,01:46,58-61,Home,"KUROWSKI,THOMAS goes to the bench",1,Thomas Kurowski,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman",6,0
2924,"November 27, 2021",Home,Illinois Tech,2,01:46,58-61,Home,"HOPKINS,BRYCE goes to the bench",1,Bryce Hopkins,"Alec Bryan, Brandon Beckman, Elliot Paschal, Ryan Martin, Skyler Twyman",6,0
2925,"November 27, 2021",Home,Illinois Tech,2,01:18,60-61,Away,"REALE,OTIS made jump shot",0,Otis Reale,"Alec Bryan, Brandon Beckman, Elliot Paschal, Ryan Martin, Skyler Twyman",6,0
2926,"November 27, 2021",Home,Illinois Tech,2,01:00,60-61,Away,"Foul by DUGALIC,MILOS",0,Milos Dugalic,"Alec Bryan, Brandon Beckman, Elliot Paschal, Ryan Martin, Skyler Twyman",6,0
2927,"November 27, 2021",Home,Illinois Tech,2,01:00,60-61,Home,"KUROWSKI,THOMAS enters the game",1,Thomas Kurowski,"Alec Bryan, Brandon Beckman, Elliot Paschal, Ryan Martin, Skyler Twyman, Thomas Kurowski",6,0
2928,"November 27, 2021",Home,Illinois Tech,2,01:00,60-61,Home,"TWYMAN,SKYLER goes to the bench",1,Skyler Twyman,"Alec Bryan, Brandon Beckman, Elliot Paschal, Ryan Martin, Thomas Kurowski",6,0
2929,"November 27, 2021",Home,Illinois Tech,2,00:44,60-61,Away,"Foul by GIGSTAD,CADEN",0,Caden Gigstad,"Alec Bryan, Brandon Beckman, Elliot Paschal, Ryan Martin, Thomas Kurowski",6,0
2930,"November 27, 2021",Home,Illinois Tech,2,00:44,60-61,Home,"MUNSON,ZACH enters the game",1,Zach Munson,"Alec Bryan, Brandon Beckman, Elliot Paschal, Ryan Martin, Thomas Kurowski, Zach Munson",6,0
2931,"November 27, 2021",Home,Illinois Tech,2,00:44,60-61,Home,"BRYAN,ALEC goes to the bench",1,Alec Bryan,"Brandon Beckman, Elliot Paschal, Ryan Martin, Thomas Kurowski, Zach Munson",6,0
2932,"November 27, 2021",Home,Illinois Tech,2,00:36,60-61,Away,"Foul by REALE,OTIS",0,Otis Reale,"Brandon Beckman, Elliot Paschal, Ryan Martin, Thomas Kurowski, Zach Munson",6,0
2933,"November 27, 2021",Home,Illinois Tech,2,00:36,60-62,Home,"BECKMAN,BRANDON made free throw",0,Brandon Beckman,"Brandon Beckman, Elliot Paschal, Ryan Martin, Thomas Kurowski, Zach Munson",6,0
2934,"November 27, 2021",Home,Illinois Tech,2,00:36,60-62,Away,TEAM TIMEOUT by Illinois Tech,0,,"Brandon Beckman, Elliot Paschal, Ryan Martin, Thomas Kurowski, Zach Munson",6,0
2935,"November 27, 2021",Home,Illinois Tech,2,00:36,60-63,Home,"BECKMAN,BRANDON made free throw",0,Brandon Beckman,"Brandon Beckman, Elliot Paschal, Ryan Martin, Thomas Kurowski, Zach Munson",6,0
2936,"November 27, 2021",Home,Illinois Tech,2,00:36,60-63,Home,"TWYMAN,SKYLER enters the game",1,Skyler Twyman,"Brandon Beckman, Elliot Paschal, Ryan Martin, Skyler Twyman, Thomas Kurowski, Zach Munson",6,0
2937,"November 27, 2021",Home,Illinois Tech,2,00:36,60-63,Home,"EDO,LEONARDO enters the game",1,Leonardo Edo,"Brandon Beckman, Elliot Paschal, Leonardo Edo, Ryan Martin, Skyler Twyman, Thomas Kurowski, Zach Munson",6,0
2938,"November 27, 2021",Home,Illinois Tech,2,00:36,60-63,Home,"MUNSON,ZACH goes to the bench",1,Zach Munson,"Brandon Beckman, Elliot Paschal, Leonardo Edo, Ryan Martin, Skyler Twyman, Thomas Kurowski",6,0
2939,"November 27, 2021",Home,Illinois Tech,2,00:36,60-63,Home,"KUROWSKI,THOMAS goes to the bench",1,Thomas Kurowski,"Brandon Beckman, Elliot Paschal, Leonardo Edo, Ryan Martin, Skyler Twyman",6,0
2940,"November 27, 2021",Home,Illinois Tech,2,00:23,63-63,Away,"MUHAMMAD,AHMAD made 3-pt. jump shot",0,Ahmad Muhammad,"Brandon Beckman, Elliot Paschal, Leonardo Edo, Ryan Martin, Skyler Twyman",6,0
2941,"November 27, 2021",Home,Illinois Tech,2,00:23,63-63,Away,"Assist by REALE,OTIS",0,Otis Reale,"Brandon Beckman, Elliot Paschal, Leonardo Edo, Ryan Martin, Skyler Twyman",6,0
2942,"November 27, 2021",Home,Illinois Tech,2,00:05,63-65,Home,"BECKMAN,BRANDON made jump shot",0,Brandon Beckman,"Brandon Beckman, Elliot Paschal, Leonardo Edo, Ryan Martin, Skyler Twyman",6,0
2943,"November 27, 2021",Home,Illinois Tech,2,00:05,63-65,Away,TEAM TIMEOUT by Illinois Tech,0,,"Brandon Beckman, Elliot Paschal, Leonardo Edo, Ryan Martin, Skyler Twyman",6,0
2944,"November 27, 2021",Home,Illinois Tech,2,00:00,63-65,Away,"REALE,OTIS missed jump shot",0,Otis Reale,"Brandon Beckman, Elliot Paschal, Leonardo Edo, Ryan Martin, Skyler Twyman",6,0
2945,"November 27, 2021",Home,Illinois Tech,2,00:00,63-65,Away,TEAM offensive rebound,0,,"Brandon Beckman, Elliot Paschal, Leonardo Edo, Ryan Martin, Skyler Twyman",6,-1
2946,"December 1, 2021",Away,#2 Illinois Wesleyan,1,19:46,0-2,Home,"YODER,LUKE made jump shot",0,Luke Yoder,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",7,1
2947,"December 1, 2021",Away,#2 Illinois Wesleyan,1,19:24,0-2,Away,"Turnover by PASCHAL,ELLIOT",0,Elliot Paschal,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",7,0
2948,"December 1, 2021",Away,#2 Illinois Wesleyan,1,18:57,0-2,Home,"Turnover by LERITZ,MATTHEW",0,Matthew Leritz,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",7,0
2949,"December 1, 2021",Away,#2 Illinois Wesleyan,1,18:57,0-2,Away,"Steal by MARTIN,RYAN",0,Ryan Martin,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",7,0
2950,"December 1, 2021",Away,#2 Illinois Wesleyan,1,18:33,0-2,Away,"MUNSON,ZACH missed 3-pt. jump shot",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",7,0
2951,"December 1, 2021",Away,#2 Illinois Wesleyan,1,18:27,0-2,Away,"MARTIN,RYAN offensive rebound",0,Ryan Martin,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",7,0
2952,"December 1, 2021",Away,#2 Illinois Wesleyan,1,18:27,0-2,Away,"MARTIN,RYAN missed layup",0,Ryan Martin,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",7,0
