,Date,Chicago,Opponent,Half,Time,Score,Team,Action,Substitution,Player,Lineup,Points,Game,length
2753,"November 27, 2022",Home,Carthage,3,03:19,46-46,Home,"Assist by CARTER,LINDSEY",0,Lindsey Carter,"Marissa Powe, Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter",0,6,
2754,"November 27, 2022",Home,Carthage,3,02:50,48-46,Away,"EBELING,ADDISON made layup",0,Addison Ebeling,"Marissa Powe, Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter",2,6,
2755,"November 27, 2022",Home,Carthage,3,02:31,48-46,Away,"Foul by KNIGHT,LAUREN",0,Lauren Knight,"Marissa Powe, Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter",0,6,
2756,"November 27, 2022",Home,Carthage,3,02:31,48-46,Home,"POWE,MARISSA goes to the bench",1,Marissa Powe,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter",0,6,
2757,"November 27, 2022",Home,Carthage,3,02:31,48-46,Home,"HYNES,GRACE enters the game",1,Grace Hynes,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2758,"November 27, 2022",Home,Carthage,3,02:31,48-46,Away,"KNIGHT,LAUREN goes to the bench",1,Lauren Knight,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2759,"November 27, 2022",Home,Carthage,3,02:31,48-46,Away,"THISTLE,EMMA enters the game",1,Emma Thistle,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2760,"November 27, 2022",Home,Carthage,3,02:22,48-46,Away,"Foul by THISTLE,EMMA",0,Emma Thistle,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2761,"November 27, 2022",Home,Carthage,3,02:08,48-46,Away,"Foul by THISTLE,EMMA",0,Emma Thistle,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2762,"November 27, 2022",Home,Carthage,3,02:08,48-47,Home,"GROSS,ELLIE made free throw",0,Ellie Gross,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",1,6,
2763,"November 27, 2022",Home,Carthage,3,02:08,48-48,Home,"GROSS,ELLIE made free throw",0,Ellie Gross,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",1,6,
2764,"November 27, 2022",Home,Carthage,3,01:55,50-48,Away,"THISTLE,EMMA made layup",0,Emma Thistle,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",2,6,
2765,"November 27, 2022",Home,Carthage,3,01:37,50-48,Home,"HYNES,GRACE missed layup",0,Grace Hynes,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2766,"November 27, 2022",Home,Carthage,3,01:37,50-48,Away,"Block by KNEBEL,ELENA",0,Elena Knebel,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2767,"November 27, 2022",Home,Carthage,3,01:32,50-48,Away,"MORRISSEY,MARIANNA defensive rebound",0,Marianna Morrissey,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2768,"November 27, 2022",Home,Carthage,3,01:28,50-48,Away,"SPEAR,MARGUERET missed 3-pt. jump shot",0,Margueret Spear,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2769,"November 27, 2022",Home,Carthage,3,01:25,50-48,Home,"ALFARO,BELLA defensive rebound",0,Bella Alfaro,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2770,"November 27, 2022",Home,Carthage,3,01:07,50-48,Home,"ALFARO,BELLA missed 3-pt. jump shot",0,Bella Alfaro,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2771,"November 27, 2022",Home,Carthage,3,01:04,50-48,Away,"MORRISSEY,MARIANNA defensive rebound",0,Marianna Morrissey,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2772,"November 27, 2022",Home,Carthage,3,00:59,50-48,Away,"MORRISSEY,MARIANNA missed layup",0,Marianna Morrissey,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2773,"November 27, 2022",Home,Carthage,3,00:56,50-48,Home,"GAO,ASHLEY defensive rebound",0,Ashley Gao,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2774,"November 27, 2022",Home,Carthage,3,00:52,50-50,Home,"HYNES,GRACE made layup",0,Grace Hynes,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",2,6,
2775,"November 27, 2022",Home,Carthage,3,00:34,50-50,Home,"Foul by CARTER,LINDSEY",0,Lindsey Carter,"Ellie Gross, Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2776,"November 27, 2022",Home,Carthage,3,00:34,50-50,Home,"GROSS,ELLIE goes to the bench",1,Ellie Gross,"Ashley Gao, Bella Alfaro, Lindsey Carter, Grace Hynes",0,6,
2777,"November 27, 2022",Home,Carthage,3,00:34,50-50,Home,"CARTER,LINDSEY goes to the bench",1,Lindsey Carter,"Ashley Gao, Bella Alfaro, Grace Hynes",0,6,
2778,"November 27, 2022",Home,Carthage,3,00:34,50-50,Home,"NORTH,SOPHIA enters the game",1,Sophia North,"Ashley Gao, Bella Alfaro, Grace Hynes, Sophia North",0,6,
2779,"November 27, 2022",Home,Carthage,3,00:34,50-50,Home,"BRODNIK,MALLORY enters the game",1,Mallory Brodnik,"Ashley Gao, Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik",0,6,
2780,"November 27, 2022",Home,Carthage,3,00:34,51-50,Away,"KNEBEL,ELENA made free throw",0,Elena Knebel,"Ashley Gao, Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik",1,6,
2781,"November 27, 2022",Home,Carthage,3,00:34,52-50,Away,"KNEBEL,ELENA made free throw",0,Elena Knebel,"Ashley Gao, Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik",1,6,
2782,"November 27, 2022",Home,Carthage,3,00:08,52-50,Home,"ALFARO,BELLA missed layup",0,Bella Alfaro,"Ashley Gao, Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik",0,6,
2783,"November 27, 2022",Home,Carthage,3,00:06,52-50,Away,"KNEBEL,ELENA defensive rebound",0,Elena Knebel,"Ashley Gao, Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik",0,6,
2784,"November 27, 2022",Home,Carthage,3,00:01,52-50,Away,"SPEAR,MARGUERET missed 3-pt. jump shot",0,Margueret Spear,"Ashley Gao, Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik",0,6,
2785,"November 27, 2022",Home,Carthage,3,00:01,52-50,Home,TEAM deadball rebound,0,,"Ashley Gao, Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik",0,6,
2786,"November 27, 2022",Home,Carthage,4,10:00,52-50,Home,"GAO,ASHLEY goes to the bench",1,Ashley Gao,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik",0,6,
2787,"November 27, 2022",Home,Carthage,4,10:00,52-50,Home,"POWE,MARISSA enters the game",1,Marissa Powe,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",0,6,
2788,"November 27, 2022",Home,Carthage,4,10:00,52-50,Away,"MORRISSEY,MARIANNA goes to the bench",1,Marianna Morrissey,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",0,6,
2789,"November 27, 2022",Home,Carthage,4,10:00,52-50,Away,"KNIGHT,LAUREN enters the game",1,Lauren Knight,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",0,6,
2790,"November 27, 2022",Home,Carthage,4,09:52,52-50,Home,"Foul by BRODNIK,MALLORY",0,Mallory Brodnik,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",0,6,
2791,"November 27, 2022",Home,Carthage,4,09:52,53-50,Away,"THISTLE,EMMA made free throw",0,Emma Thistle,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",1,6,
2792,"November 27, 2022",Home,Carthage,4,09:52,54-50,Away,"THISTLE,EMMA made free throw",0,Emma Thistle,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",1,6,
2793,"November 27, 2022",Home,Carthage,4,09:39,54-50,Home,"Turnover by BRODNIK,MALLORY",0,Mallory Brodnik,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",0,6,
2794,"November 27, 2022",Home,Carthage,4,09:20,54-50,Home,"Foul by BRODNIK,MALLORY",0,Mallory Brodnik,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",0,6,
2795,"November 27, 2022",Home,Carthage,4,09:20,55-50,Away,"KNEBEL,ELENA made free throw",0,Elena Knebel,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",1,6,
2796,"November 27, 2022",Home,Carthage,4,09:20,56-50,Away,"KNEBEL,ELENA made free throw",0,Elena Knebel,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",1,6,
2797,"November 27, 2022",Home,Carthage,4,08:53,56-52,Home,"HYNES,GRACE made layup",0,Grace Hynes,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",2,6,
2798,"November 27, 2022",Home,Carthage,4,08:35,56-52,Away,"SPEAR,MARGUERET missed 3-pt. jump shot",0,Margueret Spear,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",0,6,
2799,"November 27, 2022",Home,Carthage,4,08:28,56-52,Home,"ALFARO,BELLA defensive rebound",0,Bella Alfaro,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",0,6,
2800,"November 27, 2022",Home,Carthage,4,08:28,56-52,Away,"Foul by THISTLE,EMMA",0,Emma Thistle,"Bella Alfaro, Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",0,6,
2801,"November 27, 2022",Home,Carthage,4,08:28,56-52,Home,"ALFARO,BELLA goes to the bench",1,Bella Alfaro,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe",0,6,
2802,"November 27, 2022",Home,Carthage,4,08:28,56-52,Home,"GROSS,ELLIE enters the game",1,Ellie Gross,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2803,"November 27, 2022",Home,Carthage,4,08:28,56-52,Away,"THISTLE,EMMA goes to the bench",1,Emma Thistle,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2804,"November 27, 2022",Home,Carthage,4,08:28,56-52,Away,"KNEBEL,ELENA goes to the bench",1,Elena Knebel,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2805,"November 27, 2022",Home,Carthage,4,08:28,56-52,Away,"ESTER,AYANNA enters the game",1,Ayanna Ester,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2806,"November 27, 2022",Home,Carthage,4,08:28,56-52,Away,"BARRETT,BRIDGET enters the game",1,Bridget Barrett,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2807,"November 27, 2022",Home,Carthage,4,08:28,56-53,Home,"NORTH,SOPHIA made free throw",0,Sophia North,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",1,6,
2808,"November 27, 2022",Home,Carthage,4,08:28,56-54,Home,"NORTH,SOPHIA made free throw",0,Sophia North,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",1,6,
2809,"November 27, 2022",Home,Carthage,4,08:11,56-54,Away,"EBELING,ADDISON missed 3-pt. jump shot",0,Addison Ebeling,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2810,"November 27, 2022",Home,Carthage,4,08:09,56-54,Away,"SPEAR,MARGUERET offensive rebound",0,Margueret Spear,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2811,"November 27, 2022",Home,Carthage,4,08:09,56-54,Home,"Foul by NORTH,SOPHIA",0,Sophia North,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2812,"November 27, 2022",Home,Carthage,4,07:57,56-54,Away,"KNIGHT,LAUREN missed 3-pt. jump shot",0,Lauren Knight,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2813,"November 27, 2022",Home,Carthage,4,07:57,56-54,Home,"BRODNIK,MALLORY defensive rebound",0,Mallory Brodnik,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2814,"November 27, 2022",Home,Carthage,4,07:57,56-54,Away,"Foul by BARRETT,BRIDGET",0,Bridget Barrett,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2815,"November 27, 2022",Home,Carthage,4,07:49,56-54,Home,30SEC TIMEOUT by Chicago,0,,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2816,"November 27, 2022",Home,Carthage,4,07:39,56-54,Home,"HYNES,GRACE missed jump shot",0,Grace Hynes,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2817,"November 27, 2022",Home,Carthage,4,07:36,56-54,Home,"POWE,MARISSA offensive rebound",0,Marissa Powe,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2818,"November 27, 2022",Home,Carthage,4,07:30,56-57,Home,"NORTH,SOPHIA made 3-pt. jump shot",0,Sophia North,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",3,6,
2819,"November 27, 2022",Home,Carthage,4,07:30,56-57,Home,"Assist by POWE,MARISSA",0,Marissa Powe,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2820,"November 27, 2022",Home,Carthage,4,07:09,56-57,Home,"Foul by GROSS,ELLIE",0,Ellie Gross,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2821,"November 27, 2022",Home,Carthage,4,07:09,57-57,Away,"KNIGHT,LAUREN made free throw",0,Lauren Knight,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",1,6,
2822,"November 27, 2022",Home,Carthage,4,07:09,57-57,Away,"KNIGHT,LAUREN missed free throw",0,Lauren Knight,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2823,"November 27, 2022",Home,Carthage,4,07:09,57-57,Home,"HYNES,GRACE defensive rebound",0,Grace Hynes,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2824,"November 27, 2022",Home,Carthage,4,06:55,57-57,Away,"Foul by EBELING,ADDISON",0,Addison Ebeling,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2825,"November 27, 2022",Home,Carthage,4,06:55,57-58,Home,"POWE,MARISSA made free throw",0,Marissa Powe,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",1,6,
2826,"November 27, 2022",Home,Carthage,4,06:55,57-58,Home,"POWE,MARISSA missed free throw",0,Marissa Powe,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2827,"November 27, 2022",Home,Carthage,4,06:55,57-58,Away,"SPEAR,MARGUERET defensive rebound",0,Margueret Spear,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2828,"November 27, 2022",Home,Carthage,4,06:33,57-58,Away,"Turnover by BARRETT,BRIDGET",0,Bridget Barrett,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2829,"November 27, 2022",Home,Carthage,4,06:33,57-58,Away,"BARRETT,BRIDGET goes to the bench",1,Bridget Barrett,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2830,"November 27, 2022",Home,Carthage,4,06:33,57-58,Away,"KNEBEL,ELENA enters the game",1,Elena Knebel,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2831,"November 27, 2022",Home,Carthage,4,06:19,57-61,Home,"NORTH,SOPHIA made 3-pt. jump shot",0,Sophia North,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",3,6,
2832,"November 27, 2022",Home,Carthage,4,06:19,57-61,Home,"Assist by GROSS,ELLIE",0,Ellie Gross,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2833,"November 27, 2022",Home,Carthage,4,06:17,57-61,Away,TEAM TIMEOUT by Carthage,0,,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2834,"November 27, 2022",Home,Carthage,4,06:17,57-61,Home,"NORTH,SOPHIA goes to the bench",1,Sophia North,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2835,"November 27, 2022",Home,Carthage,4,06:17,57-61,Home,"GAO,ASHLEY enters the game",1,Ashley Gao,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",0,6,
2836,"November 27, 2022",Home,Carthage,4,05:53,57-61,Away,"Turnover by KNEBEL,ELENA",0,Elena Knebel,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",0,6,
2837,"November 27, 2022",Home,Carthage,4,05:53,57-61,Home,"Steal by HYNES,GRACE",0,Grace Hynes,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",0,6,
2838,"November 27, 2022",Home,Carthage,4,05:50,57-61,Home,"GAO,ASHLEY goes to the bench",1,Ashley Gao,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2839,"November 27, 2022",Home,Carthage,4,05:50,57-61,Home,"NORTH,SOPHIA enters the game",1,Sophia North,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2840,"November 27, 2022",Home,Carthage,4,05:50,57-61,Away,"SPEAR,MARGUERET goes to the bench",1,Margueret Spear,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2841,"November 27, 2022",Home,Carthage,4,05:50,57-61,Away,"MORRISSEY,MARIANNA enters the game",1,Marianna Morrissey,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2842,"November 27, 2022",Home,Carthage,4,05:40,57-61,Away,"Foul by KNEBEL,ELENA",0,Elena Knebel,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2843,"November 27, 2022",Home,Carthage,4,05:32,57-61,Home,"GROSS,ELLIE missed 3-pt. jump shot",0,Ellie Gross,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2844,"November 27, 2022",Home,Carthage,4,05:32,57-61,Away,"EBELING,ADDISON defensive rebound",0,Addison Ebeling,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2845,"November 27, 2022",Home,Carthage,4,05:32,57-61,Home,"Foul by HYNES,GRACE",0,Grace Hynes,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2846,"November 27, 2022",Home,Carthage,4,05:32,58-61,Away,"EBELING,ADDISON made free throw",0,Addison Ebeling,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",1,6,
2847,"November 27, 2022",Home,Carthage,4,05:32,59-61,Away,"EBELING,ADDISON made free throw",0,Addison Ebeling,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",1,6,
2848,"November 27, 2022",Home,Carthage,4,05:10,59-64,Home,"HYNES,GRACE made 3-pt. jump shot",0,Grace Hynes,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",3,6,
2849,"November 27, 2022",Home,Carthage,4,05:10,59-64,Home,"Assist by NORTH,SOPHIA",0,Sophia North,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2850,"November 27, 2022",Home,Carthage,4,04:47,59-64,Away,"KNEBEL,ELENA missed jump shot",0,Elena Knebel,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2851,"November 27, 2022",Home,Carthage,4,04:44,59-64,Home,"POWE,MARISSA defensive rebound",0,Marissa Powe,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2852,"November 27, 2022",Home,Carthage,4,04:33,59-64,Home,"HYNES,GRACE missed layup",0,Grace Hynes,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2853,"November 27, 2022",Home,Carthage,4,04:33,59-64,Home,TEAM offensive rebound,0,,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2854,"November 27, 2022",Home,Carthage,4,04:29,59-64,Home,"HYNES,GRACE missed 3-pt. jump shot",0,Grace Hynes,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2855,"November 27, 2022",Home,Carthage,4,04:29,59-64,Away,"KNIGHT,LAUREN defensive rebound",0,Lauren Knight,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2856,"November 27, 2022",Home,Carthage,4,04:29,59-64,Home,"Foul by GROSS,ELLIE",0,Ellie Gross,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2857,"November 27, 2022",Home,Carthage,4,04:29,59-64,Away,"KNIGHT,LAUREN missed free throw",0,Lauren Knight,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2858,"November 27, 2022",Home,Carthage,4,04:29,59-64,Away,TEAM deadball rebound,0,,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2859,"November 27, 2022",Home,Carthage,4,04:29,60-64,Away,"KNIGHT,LAUREN made free throw",0,Lauren Knight,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",1,6,
2860,"November 27, 2022",Home,Carthage,4,04:16,60-64,Away,"Foul by MORRISSEY,MARIANNA",0,Marianna Morrissey,"Grace Hynes, Sophia North, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2861,"November 27, 2022",Home,Carthage,4,04:16,60-64,Home,"NORTH,SOPHIA goes to the bench",1,Sophia North,"Grace Hynes, Mallory Brodnik, Marissa Powe, Ellie Gross",0,6,
2862,"November 27, 2022",Home,Carthage,4,04:16,60-64,Home,"GAO,ASHLEY enters the game",1,Ashley Gao,"Grace Hynes, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",0,6,
2863,"November 27, 2022",Home,Carthage,4,04:16,60-65,Home,"POWE,MARISSA made free throw",0,Marissa Powe,"Grace Hynes, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",1,6,
2864,"November 27, 2022",Home,Carthage,4,04:16,60-66,Home,"POWE,MARISSA made free throw",0,Marissa Powe,"Grace Hynes, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",1,6,
2865,"November 27, 2022",Home,Carthage,4,03:48,60-66,Away,"Turnover by KNEBEL,ELENA",0,Elena Knebel,"Grace Hynes, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",0,6,
2866,"November 27, 2022",Home,Carthage,4,03:48,60-66,Home,"Steal by HYNES,GRACE",0,Grace Hynes,"Grace Hynes, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",0,6,
2867,"November 27, 2022",Home,Carthage,4,03:29,60-68,Home,"BRODNIK,MALLORY made jump shot",0,Mallory Brodnik,"Grace Hynes, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",2,6,
2868,"November 27, 2022",Home,Carthage,4,03:29,60-68,Away,30SEC TIMEOUT by Carthage,0,,"Grace Hynes, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",0,6,
2869,"November 27, 2022",Home,Carthage,4,03:29,60-68,Away,"KNEBEL,ELENA goes to the bench",1,Elena Knebel,"Grace Hynes, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",0,6,
2870,"November 27, 2022",Home,Carthage,4,03:29,60-68,Away,"MORRISSEY,MARIANNA goes to the bench",1,Marianna Morrissey,"Grace Hynes, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",0,6,
2871,"November 27, 2022",Home,Carthage,4,03:29,60-68,Away,"SPEAR,MARGUERET enters the game",1,Margueret Spear,"Grace Hynes, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",0,6,
2872,"November 27, 2022",Home,Carthage,4,03:29,60-68,Away,"BARRETT,BRIDGET enters the game",1,Bridget Barrett,"Grace Hynes, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",0,6,
2873,"November 27, 2022",Home,Carthage,4,03:29,60-68,Home,"Assist by HYNES,GRACE",0,Grace Hynes,"Grace Hynes, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",0,6,
2874,"November 27, 2022",Home,Carthage,4,03:10,60-68,Away,"SPEAR,MARGUERET missed layup",0,Margueret Spear,"Grace Hynes, Mallory Brodnik, Marissa Powe, Ellie Gross, Ashley Gao",0,6,
